customer_id,month,txn_count,txn_amount,login_count,support_contacts,utilization_ratio,churn_start_month,final_decay,churned_flag
714549558,1,2,190.17,7,0,0.0,8.0,0.635,1
714549558,2,4,382.97,10,0,0.0,8.0,0.635,1
714549558,3,5,160.64,9,2,0.0,8.0,0.635,1
714549558,4,6,169.92,4,1,0.0,8.0,0.635,1
714549558,5,4,234.24,8,0,0.0,8.0,0.635,1
714549558,6,4,226.47,5,0,0.0,8.0,0.635,1
714549558,7,4,135.56,8,1,0.0,8.0,0.635,1
714549558,8,3,114.87,12,0,0.0,8.0,0.635,1
714549558,9,3,172.45,2,3,0.0,8.0,0.635,1
714549558,10,1,217.79,6,2,0.0,8.0,0.635,1
714549558,11,3,273.53,5,0,0.0,8.0,0.635,1
714549558,12,3,232.2,4,0,0.0,8.0,0.635,1
822955008,1,6,186.76,12,1,0.0,7.0,0.569,1
822955008,2,7,247.44,8,2,0.0,7.0,0.569,1
822955008,3,3,175.17,5,0,0.0,7.0,0.569,1
822955008,4,4,149.69,4,0,0.0,7.0,0.569,1
822955008,5,11,173.33,8,1,0.0,7.0,0.569,1
822955008,6,6,299.68,7,3,0.0,7.0,0.569,1
822955008,7,1,252.82,5,2,0.0,7.0,0.569,1
822955008,8,1,142.84,8,0,0.0,7.0,0.569,1
822955008,9,1,227.19,6,1,0.0,7.0,0.569,1
822955008,10,3,153.1,5,0,0.0,7.0,0.569,1
822955008,11,6,180.37,5,0,0.0,7.0,0.569,1
822955008,12,5,153.75,3,0,0.0,7.0,0.569,1
712986483,1,1,332.77,5,0,0.0,,,0
712986483,2,1,182.28,7,0,0.0,,,0
712986483,3,5,393.85,4,2,0.0,,,0
712986483,4,4,293.06,3,0,0.0,,,0
712986483,5,2,267.35,4,0,0.0,,,0
712986483,6,8,369.95,7,0,0.0,,,0
712986483,7,3,332.03,8,0,0.0,,,0
712986483,8,6,324.51,7,0,0.0,,,0
712986483,9,4,116.18,5,1,0.0,,,0
712986483,10,6,206.28,7,0,0.0,,,0
712986483,11,8,271.09,6,0,0.0,,,0
712986483,12,4,410.14,5,0,0.0,,,0
779597133,1,4,288.72,8,0,0.794,,,0
779597133,2,5,315.58,8,0,0.655,,,0
779597133,3,4,305.65,12,0,0.632,,,0
779597133,4,4,343.73,9,1,0.637,,,0
779597133,5,5,276.89,6,2,0.747,,,0
779597133,6,4,240.81,11,0,0.727,,,0
779597133,7,4,246.53,10,1,0.531,,,0
779597133,8,7,255.97,9,0,0.828,,,0
779597133,9,3,251.5,12,1,0.725,,,0
779597133,10,6,228.79,5,1,0.587,,,0
779597133,11,8,334.79,5,0,0.579,,,0
779597133,12,5,323.14,10,2,0.708,,,0
758426583,1,2,222.76,9,0,0.74,,,0
758426583,2,5,223.05,16,1,0.681,,,0
758426583,3,10,218.21,14,0,0.65,,,0
758426583,4,7,316.96,19,0,0.71,,,0
758426583,5,6,298.29,8,4,0.635,,,0
758426583,6,5,335.41,15,0,0.656,,,0
758426583,7,16,523.95,16,0,0.567,,,0
758426583,8,5,216.7,10,0,0.72,,,0
758426583,9,6,275.78,15,0,0.68,,,0
758426583,10,9,217.96,14,1,0.865,,,0
758426583,11,14,417.46,7,0,0.824,,,0
758426583,12,10,407.9,14,0,0.539,,,0
716805408,1,5,483.98,9,0,0.147,,,0
716805408,2,4,285.6,8,1,0.138,,,0
716805408,3,8,422.16,8,0,0.159,,,0
716805408,4,5,429.33,7,0,0.163,,,0
716805408,5,4,336.97,3,2,0.157,,,0
716805408,6,6,299.56,6,0,0.135,,,0
716805408,7,8,508.72,10,1,0.149,,,0
716805408,8,13,827.54,11,1,0.167,,,0
716805408,9,6,504.74,5,0,0.141,,,0
716805408,10,7,548.44,5,0,0.151,,,0
716805408,11,10,689.22,11,0,0.155,,,0
716805408,12,10,711.98,18,0,0.159,,,0
711275433,1,2,108.73,4,0,0.0,10.0,0.101,1
711275433,2,2,87.11,4,1,0.0,10.0,0.101,1
711275433,3,2,111.98,6,0,0.0,10.0,0.101,1
711275433,4,1,136.3,6,0,0.0,10.0,0.101,1
711275433,5,3,93.85,4,2,0.0,10.0,0.101,1
711275433,6,0,125.5,7,0,0.0,10.0,0.101,1
711275433,7,0,100.81,3,0,0.0,10.0,0.101,1
711275433,8,7,102.9,4,0,0.0,10.0,0.101,1
711275433,9,4,116.2,7,3,0.0,10.0,0.101,1
711275433,10,2,126.48,2,0,0.0,10.0,0.101,1
711275433,11,3,99.51,2,1,0.0,10.0,0.101,1
711275433,12,4,60.28,4,2,0.0,10.0,0.101,1
778968408,1,2,104.2,7,0,0.0,,,0
778968408,2,1,112.47,16,2,0.0,,,0
778968408,3,6,175.3,7,0,0.0,,,0
778968408,4,1,133.71,8,0,0.0,,,0
778968408,5,4,148.39,10,0,0.0,,,0
778968408,6,4,176.59,14,0,0.0,,,0
778968408,7,4,100.98,13,0,0.0,,,0
778968408,8,5,180.24,10,0,0.0,,,0
778968408,9,2,110.71,20,0,0.0,,,0
778968408,10,6,106.27,17,1,0.0,,,0
778968408,11,2,164.94,12,0,0.0,,,0
778968408,12,5,152.65,12,0,0.0,,,0
827117808,1,3,69.11,7,0,0.224,6.0,0.519,1
827117808,2,3,61.05,10,3,0.271,6.0,0.519,1
827117808,3,1,82.78,5,0,0.291,6.0,0.519,1
827117808,4,2,21.22,6,3,0.287,6.0,0.519,1
827117808,5,3,80.13,7,0,0.246,6.0,0.519,1
827117808,6,1,61.07,8,0,0.255,6.0,0.519,1
827117808,7,0,69.69,5,0,0.27,6.0,0.519,1
827117808,8,1,62.48,2,2,0.196,6.0,0.519,1
827117808,9,3,104.82,7,0,0.215,6.0,0.519,1
827117808,10,3,74.98,2,0,0.176,6.0,0.519,1
827117808,11,0,40.92,4,0,0.129,6.0,0.519,1
827117808,12,1,62.7,1,0,0.174,6.0,0.519,1
804462633,1,2,199.15,4,4,0.0,9.0,0.392,1
804462633,2,5,133.88,5,2,0.0,9.0,0.392,1
804462633,3,5,225.45,6,0,0.0,9.0,0.392,1
804462633,4,9,185.0,8,0,0.0,9.0,0.392,1
804462633,5,2,248.18,11,1,0.0,9.0,0.392,1
804462633,6,0,184.78,6,0,0.0,9.0,0.392,1
804462633,7,4,220.92,1,1,0.0,9.0,0.392,1
804462633,8,4,185.59,6,0,0.0,9.0,0.392,1
804462633,9,2,240.46,6,1,0.0,9.0,0.392,1
804462633,10,1,198.13,3,3,0.0,9.0,0.392,1
804462633,11,3,241.89,4,0,0.0,9.0,0.392,1
804462633,12,6,162.01,3,0,0.0,9.0,0.392,1
709321908,1,5,144.9,21,0,0.327,10.0,0.468,1
709321908,2,2,146.97,11,3,0.251,10.0,0.468,1
709321908,3,4,115.15,10,1,0.304,10.0,0.468,1
709321908,4,2,98.33,9,0,0.298,10.0,0.468,1
709321908,5,3,139.95,13,2,0.335,10.0,0.468,1
709321908,6,4,143.05,17,0,0.32,10.0,0.468,1
709321908,7,2,108.47,14,0,0.284,10.0,0.468,1
709321908,8,4,139.4,11,0,0.343,10.0,0.468,1
709321908,9,10,134.47,13,2,0.28,10.0,0.468,1
709321908,10,5,162.28,16,0,0.304,10.0,0.468,1
709321908,11,2,128.46,6,0,0.255,10.0,0.468,1
709321908,12,7,97.42,11,2,0.192,10.0,0.468,1
714907908,1,5,216.06,7,0,0.324,,,0
714907908,2,2,214.58,12,0,0.36,,,0
714907908,3,3,211.53,13,2,0.339,,,0
714907908,4,2,241.48,10,0,0.301,,,0
714907908,5,9,257.83,7,0,0.235,,,0
714907908,6,7,277.56,8,0,0.309,,,0
714907908,7,3,267.77,14,0,0.345,,,0
714907908,8,4,303.97,15,0,0.322,,,0
714907908,9,7,338.04,11,0,0.296,,,0
714907908,10,4,315.32,7,0,0.251,,,0
714907908,11,6,528.5,13,0,0.32,,,0
714907908,12,6,369.88,10,4,0.351,,,0
818336508,1,4,236.93,9,0,0.046,,,0
818336508,2,2,301.12,16,0,0.052,,,0
818336508,3,3,287.57,8,0,0.038,,,0
818336508,4,4,243.21,14,0,0.051,,,0
818336508,5,6,423.38,12,0,0.048,,,0
818336508,6,7,345.5,10,1,0.047,,,0
818336508,7,3,400.52,11,0,0.055,,,0
818336508,8,7,400.34,13,0,0.059,,,0
818336508,9,6,416.11,14,0,0.053,,,0
818336508,10,6,265.39,11,1,0.048,,,0
818336508,11,3,519.53,13,2,0.056,,,0
818336508,12,9,333.75,14,0,0.056,,,0
712597233,1,0,133.63,8,0,0.487,9.0,0.528,1
712597233,2,3,159.07,6,0,0.6,9.0,0.528,1
712597233,3,2,119.89,8,0,0.445,9.0,0.528,1
712597233,4,0,156.06,13,2,0.498,9.0,0.528,1
712597233,5,0,118.98,8,1,0.445,9.0,0.528,1
712597233,6,4,219.63,6,0,0.525,9.0,0.528,1
712597233,7,5,103.0,7,0,0.519,9.0,0.528,1
712597233,8,2,106.49,7,0,0.538,9.0,0.528,1
712597233,9,3,148.91,15,0,0.558,9.0,0.528,1
712597233,10,4,124.62,5,0,0.53,9.0,0.528,1
712597233,11,9,247.71,11,1,0.445,9.0,0.528,1
712597233,12,2,131.17,5,0,0.423,9.0,0.528,1
711964533,1,6,407.17,9,0,0.398,,,0
711964533,2,6,459.45,6,1,0.507,,,0
711964533,3,4,486.8,11,0,0.479,,,0
711964533,4,5,555.17,7,1,0.397,,,0
711964533,5,5,561.32,6,0,0.382,,,0
711964533,6,12,335.04,7,1,0.417,,,0
711964533,7,6,534.24,4,0,0.401,,,0
711964533,8,11,345.66,9,0,0.471,,,0
711964533,9,10,482.37,7,0,0.344,,,0
711964533,10,5,522.82,6,0,0.416,,,0
711964533,11,6,232.52,7,0,0.422,,,0
711964533,12,8,538.62,8,0,0.356,,,0
716705433,1,5,341.14,9,0,0.085,,,0
716705433,2,6,336.15,8,0,0.07,,,0
716705433,3,6,395.58,9,0,0.072,,,0
716705433,4,7,309.85,20,0,0.081,,,0
716705433,5,5,597.06,17,1,0.05,,,0
716705433,6,16,331.48,11,0,0.074,,,0
716705433,7,5,206.93,12,0,0.074,,,0
716705433,8,6,428.14,8,0,0.097,,,0
716705433,9,8,357.04,13,0,0.077,,,0
716705433,10,11,638.67,13,0,0.063,,,0
716705433,11,4,419.96,14,0,0.076,,,0
716705433,12,8,648.09,10,0,0.084,,,0
717983058,1,2,231.35,6,0,0.461,,,0
717983058,2,1,197.41,9,0,0.69,,,0
717983058,3,5,166.28,4,0,0.602,,,0
717983058,4,5,379.22,4,0,0.585,,,0
717983058,5,5,206.69,6,0,0.608,,,0
717983058,6,5,362.3,4,0,0.476,,,0
717983058,7,5,231.45,5,0,0.471,,,0
717983058,8,2,312.44,3,1,0.56,,,0
717983058,9,5,170.81,5,0,0.479,,,0
717983058,10,6,243.57,2,1,0.515,,,0
717983058,11,4,313.55,4,3,0.508,,,0
717983058,12,7,319.35,6,0,0.461,,,0
709587783,1,3,397.2,11,0,0.0,,,0
709587783,2,4,338.83,12,0,0.0,,,0
709587783,3,6,277.0,11,1,0.0,,,0
709587783,4,5,348.3,3,0,0.0,,,0
709587783,5,6,378.66,6,0,0.0,,,0
709587783,6,2,209.24,4,1,0.0,,,0
709587783,7,6,257.97,7,0,0.0,,,0
709587783,8,7,387.15,5,0,0.0,,,0
709587783,9,3,430.08,6,0,0.0,,,0
709587783,10,5,398.78,11,0,0.0,,,0
709587783,11,5,285.73,9,0,0.0,,,0
709587783,12,8,453.01,6,0,0.0,,,0
709804533,1,3,268.71,11,0,0.086,,,0
709804533,2,2,241.18,17,0,0.079,,,0
709804533,3,5,243.27,15,0,0.074,,,0
709804533,4,4,348.58,17,2,0.096,,,0
709804533,5,9,282.88,18,0,0.073,,,0
709804533,6,4,225.36,7,0,0.082,,,0
709804533,7,4,217.47,12,0,0.077,,,0
709804533,8,3,235.73,16,1,0.094,,,0
709804533,9,4,200.86,16,2,0.094,,,0
709804533,10,8,399.76,11,0,0.087,,,0
709804533,11,4,323.15,15,1,0.087,,,0
709804533,12,17,714.33,18,0,0.088,,,0
712076358,1,3,206.46,10,2,0.177,,,0
712076358,2,3,254.13,10,1,0.181,,,0
712076358,3,3,284.82,6,0,0.177,,,0
712076358,4,2,269.68,3,0,0.186,,,0
712076358,5,8,354.68,11,2,0.163,,,0
712076358,6,5,307.25,9,0,0.173,,,0
712076358,7,6,267.19,11,0,0.205,,,0
712076358,8,4,176.25,8,3,0.187,,,0
712076358,9,4,309.14,7,0,0.144,,,0
712076358,10,7,359.48,6,0,0.138,,,0
712076358,11,4,337.33,4,0,0.175,,,0
712076358,12,6,339.9,10,0,0.143,,,0
711670308,1,3,308.57,11,2,0.257,,,0
711670308,2,7,223.16,13,1,0.289,,,0
711670308,3,5,429.59,14,0,0.209,,,0
711670308,4,9,200.97,16,0,0.253,,,0
711670308,5,11,347.47,7,2,0.257,,,0
711670308,6,10,425.58,21,0,0.265,,,0
711670308,7,4,386.72,12,0,0.291,,,0
711670308,8,11,335.34,9,0,0.266,,,0
711670308,9,6,336.24,16,0,0.258,,,0
711670308,10,5,304.5,9,1,0.216,,,0
711670308,11,7,283.72,2,0,0.286,,,0
711670308,12,11,376.05,13,1,0.272,,,0
720717108,1,5,310.51,6,1,0.535,,,0
720717108,2,4,286.07,10,0,0.427,,,0
720717108,3,7,289.95,8,0,0.422,,,0
720717108,4,6,363.03,9,0,0.514,,,0
720717108,5,6,458.61,4,0,0.43,,,0
720717108,6,1,261.3,6,0,0.452,,,0
720717108,7,3,339.7,11,0,0.483,,,0
720717108,8,7,382.77,13,0,0.412,,,0
720717108,9,5,171.62,12,0,0.463,,,0
720717108,10,5,348.24,5,1,0.491,,,0
720717108,11,5,326.91,8,1,0.337,,,0
720717108,12,5,546.61,8,3,0.411,,,0
784789758,1,3,261.3,7,0,0.53,,,0
784789758,2,2,207.6,7,0,0.586,,,0
784789758,3,5,300.56,8,0,0.445,,,0
784789758,4,7,127.38,13,1,0.525,,,0
784789758,5,6,235.94,8,1,0.365,,,0
784789758,6,8,430.52,9,0,0.45,,,0
784789758,7,10,244.82,7,1,0.534,,,0
784789758,8,9,371.81,14,0,0.529,,,0
784789758,9,4,226.32,5,0,0.537,,,0
784789758,10,4,269.33,7,0,0.455,,,0
784789758,11,7,361.77,8,1,0.584,,,0
784789758,12,12,309.39,5,0,0.505,,,0
779689233,1,5,191.64,15,0,0.458,,,0
779689233,2,5,109.9,16,2,0.513,,,0
779689233,3,2,237.71,16,0,0.426,,,0
779689233,4,5,219.72,11,0,0.464,,,0
779689233,5,4,274.5,12,0,0.461,,,0
779689233,6,4,142.6,11,2,0.358,,,0
779689233,7,3,271.83,12,0,0.42,,,0
779689233,8,6,225.84,8,0,0.495,,,0
779689233,9,10,413.69,11,0,0.543,,,0
779689233,10,5,199.48,14,1,0.374,,,0
779689233,11,5,317.19,14,0,0.537,,,0
779689233,12,7,337.62,8,0,0.538,,,0
788792583,1,4,360.0,6,0,0.0,,,0
788792583,2,8,320.3,5,0,0.0,,,0
788792583,3,4,350.89,8,0,0.0,,,0
788792583,4,4,405.04,7,0,0.0,,,0
788792583,5,7,435.49,3,0,0.0,,,0
788792583,6,10,471.9,5,1,0.0,,,0
788792583,7,13,330.73,11,3,0.0,,,0
788792583,8,7,245.0,9,0,0.0,,,0
788792583,9,5,309.51,4,0,0.0,,,0
788792583,10,8,488.35,5,1,0.0,,,0
788792583,11,4,637.92,4,0,0.0,,,0
788792583,12,9,519.98,11,0,0.0,,,0
710657508,1,4,203.48,10,0,0.389,,,0
710657508,2,3,277.83,7,0,0.315,,,0
710657508,3,4,174.25,10,0,0.36,,,0
710657508,4,5,348.08,4,3,0.291,,,0
710657508,5,4,284.54,9,1,0.317,,,0
710657508,6,4,352.28,6,0,0.336,,,0
710657508,7,5,261.77,14,0,0.342,,,0
710657508,8,4,334.26,10,0,0.381,,,0
710657508,9,4,316.95,12,1,0.341,,,0
710657508,10,6,246.12,7,0,0.36,,,0
710657508,11,12,593.72,8,0,0.464,,,0
710657508,12,5,340.07,6,0,0.357,,,0
716393958,1,6,324.72,12,0,0.052,,,0
716393958,2,7,162.82,13,0,0.05,,,0
716393958,3,4,370.77,14,0,0.06,,,0
716393958,4,8,361.76,10,0,0.049,,,0
716393958,5,9,435.21,18,2,0.052,,,0
716393958,6,4,393.26,9,0,0.057,,,0
716393958,7,4,280.87,16,0,0.06,,,0
716393958,8,6,329.39,14,0,0.044,,,0
716393958,9,3,339.03,21,0,0.055,,,0
716393958,10,5,355.54,15,0,0.057,,,0
716393958,11,6,303.6,13,1,0.052,,,0
716393958,12,8,370.1,12,0,0.062,,,0
770708133,1,7,415.7,9,0,0.617,,,0
770708133,2,6,285.02,15,0,0.548,,,0
770708133,3,7,302.59,13,0,0.588,,,0
770708133,4,14,306.9,8,1,0.756,,,0
770708133,5,5,362.92,10,0,0.617,,,0
770708133,6,10,444.43,12,1,0.581,,,0
770708133,7,6,405.29,8,0,0.576,,,0
770708133,8,5,356.28,12,0,0.539,,,0
770708133,9,14,721.2,8,1,0.547,,,0
770708133,10,7,433.76,11,0,0.615,,,0
770708133,11,7,402.97,10,1,0.68,,,0
770708133,12,11,872.92,10,0,0.636,,,0
766131033,1,6,247.89,12,2,0.204,,,0
766131033,2,3,112.77,17,0,0.244,,,0
766131033,3,4,246.58,19,0,0.295,,,0
766131033,4,8,244.81,15,0,0.245,,,0
766131033,5,4,348.0,13,2,0.232,,,0
766131033,6,3,308.48,9,0,0.243,,,0
766131033,7,6,283.0,18,0,0.29,,,0
766131033,8,10,256.79,10,0,0.243,,,0
766131033,9,7,267.75,16,1,0.232,,,0
766131033,10,5,341.31,16,0,0.267,,,0
766131033,11,7,331.6,17,0,0.263,,,0
766131033,12,4,413.85,8,0,0.239,,,0
719816583,1,0,149.13,8,0,0.061,9.0,0.5,1
719816583,2,1,129.5,19,2,0.062,9.0,0.5,1
719816583,3,2,177.72,11,0,0.051,9.0,0.5,1
719816583,4,2,185.22,13,2,0.061,9.0,0.5,1
719816583,5,3,224.68,8,0,0.067,9.0,0.5,1
719816583,6,3,153.81,21,3,0.057,9.0,0.5,1
719816583,7,6,242.51,13,1,0.052,9.0,0.5,1
719816583,8,2,132.4,15,0,0.067,9.0,0.5,1
719816583,9,3,134.73,16,1,0.059,9.0,0.5,1
719816583,10,5,301.85,10,3,0.04,9.0,0.5,1
719816583,11,2,131.03,22,1,0.033,9.0,0.5,1
719816583,12,1,127.43,14,0,0.039,9.0,0.5,1
715376508,1,7,235.04,7,0,1.0,,,0
715376508,2,4,258.49,6,0,0.927,,,0
715376508,3,1,450.88,6,0,0.709,,,0
715376508,4,5,406.9,5,0,0.869,,,0
715376508,5,5,389.08,7,0,0.936,,,0
715376508,6,6,347.19,8,0,0.97,,,0
715376508,7,4,261.84,6,0,0.863,,,0
715376508,8,7,320.49,8,0,0.737,,,0
715376508,9,8,434.42,4,0,0.809,,,0
715376508,10,7,230.57,1,0,0.882,,,0
715376508,11,4,473.76,8,0,0.972,,,0
715376508,12,7,534.48,3,0,0.939,,,0
709300458,1,6,275.52,12,0,0.16,,,0
709300458,2,5,142.91,8,0,0.159,,,0
709300458,3,2,232.54,5,0,0.149,,,0
709300458,4,8,274.8,6,0,0.113,,,0
709300458,5,8,289.92,13,0,0.125,,,0
709300458,6,5,313.52,9,0,0.156,,,0
709300458,7,4,284.59,10,0,0.137,,,0
709300458,8,8,276.11,9,0,0.142,,,0
709300458,9,3,331.09,10,0,0.124,,,0
709300458,10,3,309.42,12,2,0.129,,,0
709300458,11,8,265.05,10,0,0.13,,,0
709300458,12,11,380.83,12,0,0.183,,,0
778340733,1,4,123.37,3,0,0.227,,,0
778340733,2,2,201.65,9,0,0.192,,,0
778340733,3,1,168.25,9,2,0.146,,,0
778340733,4,1,154.54,6,2,0.187,,,0
778340733,5,3,162.17,6,0,0.171,,,0
778340733,6,4,134.94,6,0,0.162,,,0
778340733,7,3,141.76,5,0,0.197,,,0
778340733,8,2,165.25,7,0,0.214,,,0
778340733,9,2,160.97,6,2,0.181,,,0
778340733,10,2,169.87,11,0,0.201,,,0
778340733,11,5,200.01,4,0,0.164,,,0
778340733,12,2,218.57,8,0,0.157,,,0
708195633,1,4,141.81,8,0,0.032,,,0
708195633,2,3,158.55,6,0,0.025,,,0
708195633,3,5,179.22,7,0,0.034,,,0
708195633,4,3,136.02,7,0,0.034,,,0
708195633,5,2,154.12,10,0,0.036,,,0
708195633,6,2,156.71,12,3,0.036,,,0
708195633,7,1,230.16,11,0,0.034,,,0
708195633,8,1,153.44,13,0,0.033,,,0
708195633,9,4,119.9,8,0,0.041,,,0
708195633,10,5,212.97,12,0,0.033,,,0
708195633,11,5,204.51,8,0,0.027,,,0
708195633,12,5,213.72,9,2,0.039,,,0
714729933,1,3,447.2,8,0,0.098,,,0
714729933,2,1,267.94,19,0,0.116,,,0
714729933,3,9,184.21,14,0,0.119,,,0
714729933,4,5,330.12,16,0,0.128,,,0
714729933,5,6,348.71,15,0,0.1,,,0
714729933,6,7,225.15,13,1,0.126,,,0
714729933,7,5,257.39,10,0,0.106,,,0
714729933,8,5,427.81,7,0,0.09,,,0
714729933,9,4,293.83,7,0,0.099,,,0
714729933,10,6,297.63,11,0,0.104,,,0
714729933,11,5,289.78,15,0,0.114,,,0
714729933,12,12,492.7,14,0,0.115,,,0
794514108,1,3,243.79,8,0,0.0,,,0
794514108,2,2,207.98,8,0,0.0,,,0
794514108,3,4,282.43,8,0,0.0,,,0
794514108,4,7,388.98,8,1,0.0,,,0
794514108,5,8,335.64,10,1,0.0,,,0
794514108,6,3,358.09,8,0,0.0,,,0
794514108,7,8,281.9,11,0,0.0,,,0
794514108,8,7,276.0,4,0,0.0,,,0
794514108,9,6,285.16,10,2,0.0,,,0
794514108,10,7,380.85,9,0,0.0,,,0
794514108,11,6,402.48,3,1,0.0,,,0
794514108,12,6,463.95,3,2,0.0,,,0
812501358,1,6,367.88,8,0,0.351,,,0
812501358,2,6,262.4,11,0,0.324,,,0
812501358,3,3,354.68,4,3,0.299,,,0
812501358,4,6,360.88,5,1,0.385,,,0
812501358,5,4,459.93,6,2,0.354,,,0
812501358,6,4,500.45,2,0,0.321,,,0
812501358,7,7,285.96,1,0,0.275,,,0
812501358,8,10,339.19,7,0,0.357,,,0
812501358,9,9,416.04,6,2,0.351,,,0
812501358,10,6,465.85,12,0,0.34,,,0
812501358,11,11,512.9,5,0,0.368,,,0
812501358,12,5,434.57,6,0,0.322,,,0
718961208,1,5,303.02,3,0,0.0,,,0
718961208,2,3,225.08,8,0,0.0,,,0
718961208,3,7,213.13,4,0,0.0,,,0
718961208,4,6,298.8,9,3,0.0,,,0
718961208,5,6,341.54,6,2,0.0,,,0
718961208,6,7,567.44,9,1,0.0,,,0
718961208,7,7,485.7,5,0,0.0,,,0
718961208,8,7,329.55,3,2,0.0,,,0
718961208,9,12,175.32,4,0,0.0,,,0
718961208,10,12,367.96,7,0,0.0,,,0
718961208,11,8,478.91,7,0,0.0,,,0
718961208,12,4,401.94,7,1,0.0,,,0
814459833,1,3,123.64,7,1,0.0,,,0
814459833,2,3,292.39,14,0,0.0,,,0
814459833,3,6,399.09,13,0,0.0,,,0
814459833,4,1,282.46,11,0,0.0,,,0
814459833,5,6,237.74,11,1,0.0,,,0
814459833,6,12,330.0,8,0,0.0,,,0
814459833,7,3,319.18,12,0,0.0,,,0
814459833,8,3,258.69,10,0,0.0,,,0
814459833,9,3,271.99,8,1,0.0,,,0
814459833,10,5,276.75,9,0,0.0,,,0
814459833,11,8,314.19,6,0,0.0,,,0
814459833,12,3,346.25,12,0,0.0,,,0
720363258,1,10,355.74,3,0,0.474,,,0
720363258,2,3,182.72,7,1,0.615,,,0
720363258,3,8,290.42,8,0,0.496,,,0
720363258,4,8,321.09,4,0,0.59,,,0
720363258,5,6,287.44,5,0,0.565,,,0
720363258,6,7,407.18,11,0,0.696,,,0
720363258,7,5,301.1,12,0,0.488,,,0
720363258,8,4,309.12,11,2,0.623,,,0
720363258,9,5,274.82,10,0,0.627,,,0
720363258,10,5,320.79,7,0,0.614,,,0
720363258,11,12,478.88,7,0,0.637,,,0
720363258,12,13,611.45,11,0,0.538,,,0
714496083,1,2,125.41,2,0,0.249,,,0
714496083,2,2,121.97,3,1,0.21,,,0
714496083,3,2,178.45,5,0,0.321,,,0
714496083,4,3,201.47,4,0,0.246,,,0
714496083,5,2,161.49,6,0,0.259,,,0
714496083,6,4,129.47,4,1,0.243,,,0
714496083,7,5,230.02,4,0,0.287,,,0
714496083,8,2,144.58,6,0,0.274,,,0
714496083,9,0,191.16,5,0,0.245,,,0
714496083,10,4,163.46,10,2,0.3,,,0
714496083,11,6,160.93,9,1,0.222,,,0
714496083,12,4,120.12,10,0,0.25,,,0
713004933,1,2,158.05,11,3,0.255,8.0,0.396,1
713004933,2,2,223.88,5,1,0.375,8.0,0.396,1
713004933,3,2,190.63,3,0,0.366,8.0,0.396,1
713004933,4,4,137.96,11,0,0.298,8.0,0.396,1
713004933,5,3,199.91,9,0,0.398,8.0,0.396,1
713004933,6,4,116.19,7,0,0.388,8.0,0.396,1
713004933,7,4,188.01,8,0,0.35,8.0,0.396,1
713004933,8,4,161.19,7,0,0.325,8.0,0.396,1
713004933,9,2,190.17,4,0,0.384,8.0,0.396,1
713004933,10,3,156.67,5,3,0.244,8.0,0.396,1
713004933,11,1,187.61,5,1,0.222,8.0,0.396,1
713004933,12,3,147.22,0,0,0.171,8.0,0.396,1
712011633,1,12,453.66,15,1,0.332,,,0
712011633,2,4,473.64,11,1,0.301,,,0
712011633,3,7,424.23,13,0,0.308,,,0
712011633,4,9,364.59,11,2,0.302,,,0
712011633,5,3,255.22,6,1,0.326,,,0
712011633,6,7,333.42,17,0,0.295,,,0
712011633,7,6,280.79,11,2,0.32,,,0
712011633,8,9,393.23,9,2,0.306,,,0
712011633,9,4,478.37,11,0,0.315,,,0
712011633,10,8,495.09,10,0,0.356,,,0
712011633,11,13,532.32,14,1,0.274,,,0
712011633,12,8,566.63,11,0,0.334,,,0
772466508,1,4,149.24,10,0,0.112,7.0,0.169,1
772466508,2,3,75.11,8,0,0.138,7.0,0.169,1
772466508,3,1,185.46,12,2,0.134,7.0,0.169,1
772466508,4,9,201.0,9,0,0.1,7.0,0.169,1
772466508,5,1,142.21,9,1,0.143,7.0,0.169,1
772466508,6,2,160.23,9,0,0.148,7.0,0.169,1
772466508,7,7,184.0,7,4,0.127,7.0,0.169,1
772466508,8,6,166.1,8,0,0.144,7.0,0.169,1
772466508,9,3,175.46,13,1,0.095,7.0,0.169,1
772466508,10,1,115.61,8,0,0.078,7.0,0.169,1
772466508,11,2,83.13,2,0,0.049,7.0,0.169,1
772466508,12,1,36.18,7,0,0.043,7.0,0.169,1
708225483,1,6,224.28,6,0,0.157,,,0
708225483,2,3,306.81,6,0,0.131,,,0
708225483,3,10,279.44,8,2,0.125,,,0
708225483,4,4,237.92,4,0,0.166,,,0
708225483,5,6,238.43,13,0,0.139,,,0
708225483,6,4,379.61,6,0,0.148,,,0
708225483,7,8,274.1,10,3,0.192,,,0
708225483,8,2,290.19,11,1,0.138,,,0
708225483,9,6,334.52,7,0,0.121,,,0
708225483,10,3,295.37,5,1,0.155,,,0
708225483,11,6,315.21,7,3,0.133,,,0
708225483,12,2,466.76,6,0,0.132,,,0
788923758,1,9,267.89,11,2,0.213,,,0
788923758,2,13,310.13,5,3,0.258,,,0
788923758,3,10,311.94,4,0,0.233,,,0
788923758,4,7,383.4,9,1,0.241,,,0
788923758,5,2,459.74,7,0,0.175,,,0
788923758,6,12,396.44,8,0,0.225,,,0
788923758,7,5,321.23,10,1,0.255,,,0
788923758,8,6,351.04,17,0,0.242,,,0
788923758,9,3,392.79,6,1,0.273,,,0
788923758,10,7,400.32,8,0,0.194,,,0
788923758,11,15,489.29,9,0,0.185,,,0
