customer_id,complaint_date,complaint_text,sentiment_score,sentiment_label
718577958,2025-04-22,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
718577958,2025-05-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710661333,2025-11-07,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710661333,2025-03-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
817977933,2025-05-22,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
718742808,2025-02-07,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
708805908,2025-12-15,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710727333,2025-11-22,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710727333,2025-04-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
718418958,2025-09-26,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710674533,2025-06-17,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708692583,2025-09-18,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
824560758,2025-09-07,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
824560758,2025-06-06,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
824560758,2025-03-13,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714145233,2025-11-04,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714145233,2025-03-29,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714145233,2025-10-29,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711474333,2025-05-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711474333,2025-01-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711474333,2025-08-21,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714089658,2025-11-27,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
821179233,2025-03-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
821179233,2025-03-23,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
716863458,2025-02-08,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
716863458,2025-02-12,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
716863458,2025-02-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779320008,2025-12-23,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720725058,2025-04-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720725058,2025-12-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711151383,2025-07-27,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711151383,2025-05-26,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714119283,2025-01-20,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
714119283,2025-11-20,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712235433,2025-11-30,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712235433,2025-07-06,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720719883,2025-07-22,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720719883,2025-06-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713004933,2025-12-21,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720062508,2025-12-26,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720062508,2025-09-30,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720062508,2025-04-16,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714188883,2025-07-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714188883,2025-05-31,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
719018208,2025-07-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711684408,2025-06-08,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711684408,2025-03-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711684408,2025-07-01,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720185058,2025-11-14,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
709143183,2025-11-28,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
709143183,2025-09-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
709143183,2025-11-17,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
804829533,2025-01-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
804829533,2025-07-27,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
789358908,2025-02-20,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
715660308,2025-03-12,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
715660308,2025-09-12,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
715660308,2025-11-24,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712853358,2025-06-09,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712853358,2025-05-25,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712036383,2025-10-15,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712036383,2025-04-17,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712036383,2025-11-25,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714374133,2025-04-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714374133,2025-11-23,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714374133,2025-03-18,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712843983,2025-04-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712843983,2025-08-20,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712843983,2025-03-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
721448283,2025-12-13,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711012783,2025-09-07,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711013983,2025-09-06,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711013983,2025-09-08,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
771833433,2025-02-07,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
771833433,2025-12-18,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720206658,2025-03-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714519408,2025-04-05,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714519408,2025-03-30,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711791583,2025-05-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711791583,2025-04-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720905133,2025-11-25,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720905133,2025-01-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720905133,2025-03-01,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720379533,2025-02-21,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720379533,2025-05-10,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720379533,2025-08-22,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711772008,2025-06-02,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711772008,2025-09-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711772008,2025-08-13,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
709213458,2025-08-23,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711092658,2025-01-26,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711092658,2025-10-25,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
718311933,2025-04-22,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
718311933,2025-02-25,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
718311933,2025-03-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720612333,2025-06-09,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714010383,2025-06-02,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714010383,2025-03-21,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714010383,2025-09-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
805524708,2025-09-29,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
805524708,2025-07-31,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714250908,2025-03-09,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714250908,2025-11-03,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
769667583,2025-05-08,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
769667583,2025-01-29,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
769667583,2025-07-03,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712160058,2025-12-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714677583,2025-02-17,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
780086658,2025-07-22,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712395408,2025-06-17,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709611183,2025-08-02,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
709611183,2025-12-19,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709611183,2025-09-06,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709709283,2025-02-15,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709709283,2025-12-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709709283,2025-12-31,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
719770158,2025-12-27,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
719770158,2025-01-08,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
719770158,2025-06-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712783083,2025-07-25,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712783083,2025-09-22,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712783083,2025-06-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
804415083,2025-04-27,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
804415083,2025-09-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
769883733,2025-06-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
709249083,2025-07-23,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711253383,2025-12-14,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711253383,2025-10-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
719449533,2025-05-21,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
719449533,2025-08-21,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720197058,2025-03-06,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720197058,2025-04-07,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720197058,2025-05-10,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714100008,2025-03-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714100008,2025-10-24,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
714100008,2025-11-28,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719751483,2025-11-08,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
719751483,2025-04-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
719751483,2025-03-11,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716390958,2025-11-03,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716390958,2025-11-06,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708949908,2025-06-27,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
708949908,2025-06-23,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708949908,2025-03-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
779931783,2025-08-17,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779931783,2025-02-07,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
715327683,2025-05-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713772333,2025-08-10,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
713772333,2025-02-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
715570533,2025-09-17,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713733633,2025-01-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
713733633,2025-10-04,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713733633,2025-10-28,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
778272408,2025-05-25,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720142308,2025-07-26,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720142308,2025-12-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720142308,2025-02-17,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714520233,2025-12-13,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714520233,2025-03-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719309958,2025-12-31,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
803796708,2025-12-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
803796708,2025-04-07,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
803796708,2025-03-21,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
778397358,2025-07-15,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
778397358,2025-03-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
778397358,2025-02-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
771809733,2025-06-11,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
771809733,2025-08-10,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714967233,2025-10-31,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
784895358,2025-06-10,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714960408,2025-07-31,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714960408,2025-12-07,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
709500183,2025-10-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
718653333,2025-04-17,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
718653333,2025-08-17,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
718614183,2025-04-25,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
763895958,2025-10-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
763895958,2025-10-10,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708301683,2025-09-22,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708301683,2025-06-30,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
715485483,2025-06-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
715485483,2025-05-13,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
709581483,2025-12-29,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
717219933,2025-01-12,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
717219933,2025-05-15,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708841233,2025-02-19,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708841233,2025-08-11,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720597108,2025-06-01,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720597108,2025-03-12,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720597108,2025-09-04,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
780292683,2025-05-26,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
780292683,2025-11-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
780292683,2025-04-23,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779302233,2025-01-13,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
779302233,2025-11-08,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779302233,2025-05-24,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
710170758,2025-05-30,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
710170758,2025-03-24,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710170758,2025-10-25,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712829808,2025-09-25,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712829808,2025-01-15,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709170108,2025-09-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
709170108,2025-02-04,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
794560833,2025-08-29,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
794560833,2025-12-19,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720739083,2025-06-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720739083,2025-03-29,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720739083,2025-12-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711873033,2025-03-31,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711873033,2025-02-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708687483,2025-12-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
801380808,2025-01-06,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
801380808,2025-06-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
801380808,2025-07-16,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
710138883,2025-06-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
710138883,2025-10-08,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710138883,2025-02-03,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
779471883,2025-04-25,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
779471883,2025-11-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779471883,2025-04-10,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711887583,2025-01-11,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
803028858,2025-02-19,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
715919283,2025-08-08,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
715919283,2025-04-20,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
715919283,2025-10-01,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779279883,2025-04-12,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714614133,2025-07-21,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
721451208,2025-02-05,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
721451208,2025-01-21,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720128658,2025-02-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720128658,2025-01-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720128658,2025-12-29,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
772273983,2025-07-30,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
772273983,2025-06-19,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
772273983,2025-06-17,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
717047583,2025-05-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720272958,2025-04-20,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711150333,2025-05-29,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711150333,2025-03-23,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711150333,2025-12-16,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
718230933,2025-05-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
715496058,2025-01-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712578933,2025-08-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712578933,2025-03-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712721358,2025-10-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712721358,2025-01-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712721358,2025-04-22,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
714527433,2025-03-03,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714527433,2025-07-16,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714527433,2025-12-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
715622508,2025-02-17,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
787665258,2025-07-06,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711886383,2025-03-24,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711886383,2025-03-10,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
718160358,2025-04-28,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
718160358,2025-02-09,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
779348358,2025-10-24,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
779502333,2025-09-10,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
779502333,2025-11-06,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779502333,2025-09-30,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
719211558,2025-06-07,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719211558,2025-08-23,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
719211558,2025-11-23,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708633783,2025-11-01,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
771795933,2025-03-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
771795933,2025-09-30,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
771795933,2025-04-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
716223708,2025-09-12,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
716223708,2025-10-10,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
716223708,2025-11-21,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
720007383,2025-12-28,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720007383,2025-06-18,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720007383,2025-10-19,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
773667708,2025-09-27,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
773667708,2025-11-08,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
752604633,2025-02-21,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
752604633,2025-07-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
752604633,2025-10-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
713186058,2025-08-16,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
713186058,2025-10-30,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
713186058,2025-05-20,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
709206333,2025-08-26,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
809951133,2025-07-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
809951133,2025-01-24,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
809951133,2025-10-17,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
789907533,2025-02-16,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
710284233,2025-06-12,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710284233,2025-06-11,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
798792408,2025-05-23,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712768983,2025-03-18,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712768983,2025-06-13,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
708821733,2025-05-29,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713027058,2025-12-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713027058,2025-10-14,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
767294658,2025-04-01,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
767294658,2025-05-01,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716858433,2025-12-29,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
716858433,2025-12-23,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708702258,2025-04-28,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708702258,2025-07-27,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708702258,2025-06-29,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708373083,2025-05-08,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
709649958,2025-12-18,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709649958,2025-08-23,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
709649958,2025-10-24,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
780720258,2025-05-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
780720258,2025-01-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
780720258,2025-10-25,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
795784008,2025-05-01,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
780201633,2025-09-03,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
780201633,2025-09-18,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
